subj,trial,block,date,stim,stim_order,response,rt,param_index,segment_time,pitch
Sarah,35,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_169.wav,1,True,716,0,0.0,117.441793
Sarah,35,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_169.wav,1,True,716,1,0.071043,-117.459261
Sarah,35,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_169.wav,1,True,716,2,0.142086,-45.020491
Sarah,35,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_169.wav,1,True,716,3,0.213129,-67.69915
Sarah,35,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_169.wav,1,True,716,4,0.284172,-122.755451
Sarah,35,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_169.wav,1,True,716,5,0.355215,-10.702133
Sarah,35,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_169.wav,1,True,716,6,0.426259,66.943327
Sarah,36,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_68.wav,0,False,514,0,0.0,-95.161618
Sarah,36,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_68.wav,0,False,514,1,0.071043,-119.152564
Sarah,36,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_68.wav,0,False,514,2,0.142086,18.051976
Sarah,36,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_68.wav,0,False,514,3,0.213129,-26.870716
Sarah,36,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_68.wav,0,False,514,4,0.284172,87.472746
Sarah,36,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_68.wav,0,False,514,5,0.355215,-56.607347
Sarah,36,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_68.wav,0,False,514,6,0.426259,148.066508
Sarah,36,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_113.wav,1,True,514,0,0.0,52.176539
Sarah,36,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_113.wav,1,True,514,1,0.071043,52.904766
Sarah,36,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_113.wav,1,True,514,2,0.142086,-138.473207
Sarah,36,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_113.wav,1,True,514,3,0.213129,-65.217652
Sarah,36,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_113.wav,1,True,514,4,0.284172,3.928053
Sarah,36,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_113.wav,1,True,514,5,0.355215,69.229623
Sarah,36,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_113.wav,1,True,514,6,0.426259,-85.157528
Sarah,37,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_38.wav,0,False,856,0,0.0,144.136513
Sarah,37,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_38.wav,0,False,856,1,0.071043,-64.103106
Sarah,37,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_38.wav,0,False,856,2,0.142086,-98.673112
Sarah,37,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_38.wav,0,False,856,3,0.213129,-23.920097
Sarah,37,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_38.wav,0,False,856,4,0.284172,-49.884553
Sarah,37,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_38.wav,0,False,856,5,0.355215,-104.927811
Sarah,37,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_38.wav,0,False,856,6,0.426259,133.075001
Sarah,37,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_83.wav,1,True,856,0,0.0,-23.907946
Sarah,37,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_83.wav,1,True,856,1,0.071043,-0.791729
Sarah,37,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_83.wav,1,True,856,2,0.142086,23.610634
Sarah,37,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_83.wav,1,True,856,3,0.213129,-35.411923
Sarah,37,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_83.wav,1,True,856,4,0.284172,101.109402
Sarah,37,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_83.wav,1,True,856,5,0.355215,-51.929212
Sarah,37,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_83.wav,1,True,856,6,0.426259,-104.958378
Sarah,38,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_86.wav,0,True,1092,0,0.0,85.260205
Sarah,38,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_86.wav,0,True,1092,1,0.071043,-4.684566
Sarah,38,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_86.wav,0,True,1092,2,0.142086,133.406345
Sarah,38,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_86.wav,0,True,1092,3,0.213129,110.454503
Sarah,38,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_86.wav,0,True,1092,4,0.284172,38.373367
Sarah,38,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_86.wav,0,True,1092,5,0.355215,75.992097
Sarah,38,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_86.wav,0,True,1092,6,0.426259,-87.651019
Sarah,38,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_147.wav,1,False,1092,0,0.0,-109.572708
Sarah,38,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_147.wav,1,False,1092,1,0.071043,-50.94391
Sarah,38,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_147.wav,1,False,1092,2,0.142086,145.950821
Sarah,38,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_147.wav,1,False,1092,3,0.213129,141.813801
Sarah,38,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_147.wav,1,False,1092,4,0.284172,53.597843
Sarah,38,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_147.wav,1,False,1092,5,0.355215,-21.310214
Sarah,38,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_147.wav,1,False,1092,6,0.426259,-94.477021
Sarah,39,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_34.wav,0,False,942,0,0.0,55.759121
Sarah,39,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_34.wav,0,False,942,1,0.071043,56.42842
Sarah,39,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_34.wav,0,False,942,2,0.142086,-58.759553
Sarah,39,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_34.wav,0,False,942,3,0.213129,-145.13029
Sarah,39,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_34.wav,0,False,942,4,0.284172,109.056087
Sarah,39,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_34.wav,0,False,942,5,0.355215,-133.281135
Sarah,39,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_34.wav,0,False,942,6,0.426259,-126.261912
Sarah,39,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_103.wav,1,True,942,0,0.0,107.674069
Sarah,39,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_103.wav,1,True,942,1,0.071043,149.413476
Sarah,39,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_103.wav,1,True,942,2,0.142086,-1.049319
Sarah,39,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_103.wav,1,True,942,3,0.213129,-7.353867
Sarah,39,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_103.wav,1,True,942,4,0.284172,-2.169492
Sarah,39,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_103.wav,1,True,942,5,0.355215,-94.854916
Sarah,39,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_103.wav,1,True,942,6,0.426259,119.48743
Sarah,40,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_96.wav,0,False,550,0,0.0,94.448216
Sarah,40,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_96.wav,0,False,550,1,0.071043,52.639741
Sarah,40,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_96.wav,0,False,550,2,0.142086,12.600351
Sarah,40,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_96.wav,0,False,550,3,0.213129,53.097554
Sarah,40,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_96.wav,0,False,550,4,0.284172,-62.16531
Sarah,40,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_96.wav,0,False,550,5,0.355215,18.022684
Sarah,40,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_96.wav,0,False,550,6,0.426259,-9.714791
Sarah,40,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_176.wav,1,True,550,0,0.0,-0.886832
Sarah,40,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_176.wav,1,True,550,1,0.071043,48.604994
Sarah,40,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_176.wav,1,True,550,2,0.142086,33.352714
Sarah,40,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_176.wav,1,True,550,3,0.213129,-55.356586
Sarah,40,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_176.wav,1,True,550,4,0.284172,-13.903711
Sarah,40,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_176.wav,1,True,550,5,0.355215,54.09653
Sarah,40,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_176.wav,1,True,550,6,0.426259,-77.791606
Sarah,41,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_161.wav,0,False,676,0,0.0,108.108554
Sarah,41,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_161.wav,0,False,676,1,0.071043,47.804173
Sarah,41,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_161.wav,0,False,676,2,0.142086,-38.721105
Sarah,41,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_161.wav,0,False,676,3,0.213129,108.595174
Sarah,41,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_161.wav,0,False,676,4,0.284172,94.751032
Sarah,41,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_161.wav,0,False,676,5,0.355215,-22.399732
Sarah,41,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_161.wav,0,False,676,6,0.426259,88.139884
Sarah,41,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_5.wav,1,True,676,0,0.0,88.556797
Sarah,41,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_5.wav,1,True,676,1,0.071043,120.959384
Sarah,41,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_5.wav,1,True,676,2,0.142086,-116.065822
Sarah,41,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_5.wav,1,True,676,3,0.213129,130.464712
Sarah,41,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_5.wav,1,True,676,4,0.284172,88.167919
Sarah,41,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_5.wav,1,True,676,5,0.355215,75.417329
Sarah,41,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_5.wav,1,True,676,6,0.426259,65.499211
Sarah,42,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_94.wav,0,False,1418,0,0.0,-0.652128
Sarah,42,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_94.wav,0,False,1418,1,0.071043,97.860897
Sarah,42,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_94.wav,0,False,1418,2,0.142086,48.932214
Sarah,42,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_94.wav,0,False,1418,3,0.213129,-23.097711
Sarah,42,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_94.wav,0,False,1418,4,0.284172,-47.481676
Sarah,42,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_94.wav,0,False,1418,5,0.355215,-120.450621
Sarah,42,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_94.wav,0,False,1418,6,0.426259,-116.887604
Sarah,42,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_117.wav,1,True,1418,0,0.0,20.648074
Sarah,42,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_117.wav,1,True,1418,1,0.071043,145.233438
Sarah,42,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_117.wav,1,True,1418,2,0.142086,42.346521
Sarah,42,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_117.wav,1,True,1418,3,0.213129,-116.594338
Sarah,42,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_117.wav,1,True,1418,4,0.284172,94.892274
Sarah,42,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_117.wav,1,True,1418,5,0.355215,-123.170662
Sarah,42,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_117.wav,1,True,1418,6,0.426259,83.715702
Sarah,43,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_132.wav,0,True,1240,0,0.0,-95.735908
Sarah,43,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_132.wav,0,True,1240,1,0.071043,84.596174
Sarah,43,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_132.wav,0,True,1240,2,0.142086,30.815879
Sarah,43,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_132.wav,0,True,1240,3,0.213129,80.998062
Sarah,43,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_132.wav,0,True,1240,4,0.284172,4.635713
Sarah,43,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_132.wav,0,True,1240,5,0.355215,-66.322755
Sarah,43,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_132.wav,0,True,1240,6,0.426259,13.571979
Sarah,43,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_157.wav,1,False,1240,0,0.0,20.473057
Sarah,43,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_157.wav,1,False,1240,1,0.071043,-103.427341
Sarah,43,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_157.wav,1,False,1240,2,0.142086,-58.67029
Sarah,43,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_157.wav,1,False,1240,3,0.213129,-88.181786
Sarah,43,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_157.wav,1,False,1240,4,0.284172,-145.892431
Sarah,43,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_157.wav,1,False,1240,5,0.355215,-121.19713
Sarah,43,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_157.wav,1,False,1240,6,0.426259,3.215116
Sarah,44,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_32.wav,0,True,492,0,0.0,-83.957947
Sarah,44,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_32.wav,0,True,492,1,0.071043,68.475222
Sarah,44,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_32.wav,0,True,492,2,0.142086,-59.489465
Sarah,44,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_32.wav,0,True,492,3,0.213129,64.566697
Sarah,44,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_32.wav,0,True,492,4,0.284172,-27.267557
Sarah,44,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_32.wav,0,True,492,5,0.355215,94.356275
Sarah,44,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_32.wav,0,True,492,6,0.426259,27.666308
Sarah,44,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_174.wav,1,False,492,0,0.0,12.44935
Sarah,44,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_174.wav,1,False,492,1,0.071043,17.986555
Sarah,44,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_174.wav,1,False,492,2,0.142086,-72.720888
Sarah,44,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_174.wav,1,False,492,3,0.213129,41.369679
Sarah,44,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_174.wav,1,False,492,4,0.284172,-146.787018
Sarah,44,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_174.wav,1,False,492,5,0.355215,3.2718
Sarah,44,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_174.wav,1,False,492,6,0.426259,26.686198
Sarah,45,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_186.wav,0,False,757,0,0.0,-146.338275
Sarah,45,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_186.wav,0,False,757,1,0.071043,17.632346
Sarah,45,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_186.wav,0,False,757,2,0.142086,135.683559
Sarah,45,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_186.wav,0,False,757,3,0.213129,133.054558
Sarah,45,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_186.wav,0,False,757,4,0.284172,-31.983178
Sarah,45,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_186.wav,0,False,757,5,0.355215,-117.937109
Sarah,45,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_186.wav,0,False,757,6,0.426259,-78.681829
Sarah,45,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_199.wav,1,True,757,0,0.0,-30.66401
Sarah,45,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_199.wav,1,True,757,1,0.071043,2.060872
Sarah,45,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_199.wav,1,True,757,2,0.142086,-136.256691
Sarah,45,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_199.wav,1,True,757,3,0.213129,20.654546
Sarah,45,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_199.wav,1,True,757,4,0.284172,41.179386
Sarah,45,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_199.wav,1,True,757,5,0.355215,1.343346
Sarah,45,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_199.wav,1,True,757,6,0.426259,140.228288
Sarah,46,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_69.wav,0,False,371,0,0.0,-3.170538
Sarah,46,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_69.wav,0,False,371,1,0.071043,35.318973
Sarah,46,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_69.wav,0,False,371,2,0.142086,9.650212
Sarah,46,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_69.wav,0,False,371,3,0.213129,140.461686
Sarah,46,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_69.wav,0,False,371,4,0.284172,-72.489288
Sarah,46,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_69.wav,0,False,371,5,0.355215,-111.567531
Sarah,46,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_69.wav,0,False,371,6,0.426259,62.840145
Sarah,46,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_162.wav,1,True,371,0,0.0,-28.080103
Sarah,46,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_162.wav,1,True,371,1,0.071043,-58.839442
Sarah,46,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_162.wav,1,True,371,2,0.142086,8.883261
Sarah,46,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_162.wav,1,True,371,3,0.213129,109.746189
Sarah,46,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_162.wav,1,True,371,4,0.284172,134.765505
Sarah,46,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_162.wav,1,True,371,5,0.355215,-8.935646
Sarah,46,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_162.wav,1,True,371,6,0.426259,114.162759
Sarah,47,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_53.wav,0,True,460,0,0.0,12.794375
Sarah,47,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_53.wav,0,True,460,1,0.071043,72.488609
Sarah,47,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_53.wav,0,True,460,2,0.142086,82.753367
Sarah,47,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_53.wav,0,True,460,3,0.213129,-11.7246
Sarah,47,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_53.wav,0,True,460,4,0.284172,8.499299
Sarah,47,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_53.wav,0,True,460,5,0.355215,84.468722
Sarah,47,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_53.wav,0,True,460,6,0.426259,-88.580062
Sarah,47,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_41.wav,1,False,460,0,0.0,-40.071689
Sarah,47,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_41.wav,1,False,460,1,0.071043,-31.963638
Sarah,47,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_41.wav,1,False,460,2,0.142086,-69.463296
Sarah,47,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_41.wav,1,False,460,3,0.213129,-118.841278
Sarah,47,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_41.wav,1,False,460,4,0.284172,80.615651
Sarah,47,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_41.wav,1,False,460,5,0.355215,-132.443518
Sarah,47,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_41.wav,1,False,460,6,0.426259,21.803113
Sarah,48,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_184.wav,0,False,608,0,0.0,86.245131
Sarah,48,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_184.wav,0,False,608,1,0.071043,106.60405
Sarah,48,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_184.wav,0,False,608,2,0.142086,-48.425154
Sarah,48,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_184.wav,0,False,608,3,0.213129,48.927001
Sarah,48,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_184.wav,0,False,608,4,0.284172,-82.972934
Sarah,48,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_184.wav,0,False,608,5,0.355215,73.552976
Sarah,48,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_184.wav,0,False,608,6,0.426259,-131.359115
Sarah,48,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_154.wav,1,True,608,0,0.0,-56.341735
Sarah,48,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_154.wav,1,True,608,1,0.071043,15.133004
Sarah,48,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_154.wav,1,True,608,2,0.142086,67.588138
Sarah,48,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_154.wav,1,True,608,3,0.213129,4.827765
Sarah,48,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_154.wav,1,True,608,4,0.284172,-119.124529
Sarah,48,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_154.wav,1,True,608,5,0.355215,137.12475
Sarah,48,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_154.wav,1,True,608,6,0.426259,-61.627299
Sarah,49,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_100.wav,0,False,868,0,0.0,43.543409
Sarah,49,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_100.wav,0,False,868,1,0.071043,103.015481
Sarah,49,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_100.wav,0,False,868,2,0.142086,72.119204
Sarah,49,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_100.wav,0,False,868,3,0.213129,-134.244223
Sarah,49,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_100.wav,0,False,868,4,0.284172,118.896008
Sarah,49,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_100.wav,0,False,868,5,0.355215,-31.136245
Sarah,49,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_100.wav,0,False,868,6,0.426259,41.834207
Sarah,49,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_23.wav,1,True,868,0,0.0,27.345676
Sarah,49,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_23.wav,1,True,868,1,0.071043,118.378449
Sarah,49,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_23.wav,1,True,868,2,0.142086,35.467907
Sarah,49,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_23.wav,1,True,868,3,0.213129,-5.979973
Sarah,49,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_23.wav,1,True,868,4,0.284172,18.578162
Sarah,49,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_23.wav,1,True,868,5,0.355215,-9.540782
Sarah,49,0,2025-01-10T15:55:01.422Z,male_vraiment_flat_23.wav,1,True,868,6,0.426259,-13.092534
Sarah,50,1,2025-01-10T15:55:01.422Z,male_vraiment_flat_66.wav,0,False,1469,0,0.0,96.429433
Sarah,50,1,2025-01-10T15:55:01.422Z,male_vraiment_flat_66.wav,0,False,1469,1,0.071043,13.373052
Sarah,50,1,2025-01-10T15:55:01.422Z,male_vraiment_flat_66.wav,0,False,1469,2,0.142086,112.602816
Sarah,50,1,2025-01-10T15:55:01.422Z,male_vraiment_flat_66.wav,0,False,1469,3,0.213129,110.292573
Sarah,50,1,2025-01-10T15:55:01.422Z,male_vraiment_flat_66.wav,0,False,1469,4,0.284172,-89.729138
Sarah,50,1,2025-01-10T15:55:01.422Z,male_vraiment_flat_66.wav,0,False,1469,5,0.355215,-67.456514
Sarah,50,1,2025-01-10T15:55:01.422Z,male_vraiment_flat_66.wav,0,False,1469,6,0.426259,79.997172
Sarah,50,1,2025-01-10T15:55:01.422Z,male_vraiment_flat_22.wav,1,True,1469,0,0.0,131.81149
Sarah,50,1,2025-01-10T15:55:01.422Z,male_vraiment_flat_22.wav,1,True,1469,1,0.071043,-17.710289
Sarah,50,1,2025-01-10T15:55:01.422Z,male_vraiment_flat_22.wav,1,True,1469,2,0.142086,-106.310722
Sarah,50,1,2025-01-10T15:55:01.422Z,male_vraiment_flat_22.wav,1,True,1469,3,0.213129,-118.997283
Sarah,50,1,2025-01-10T15:55:01.422Z,male_vraiment_flat_22.wav,1,True,1469,4,0.284172,-44.158651
Sarah,50,1,2025-01-10T15:55:01.422Z,male_vraiment_flat_22.wav,1,True,1469,5,0.355215,-65.057904
Sarah,50,1,2025-01-10T15:55:01.422Z,male_vraiment_flat_22.wav,1,True,1469,6,0.426259,142.657358
Sarah,51,1,2025-01-10T15:55:01.422Z,male_vraiment_flat_47.wav,0,False,414,0,0.0,11.243959
Sarah,51,1,2025-01-10T15:55:01.422Z,male_vraiment_flat_47.wav,0,False,414,1,0.071043,-131.885563
Sarah,51,1,2025-01-10T15:55:01.422Z,male_vraiment_flat_47.wav,0,False,414,2,0.142086,22.720944
Sarah,51,1,2025-01-10T15:55:01.422Z,male_vraiment_flat_47.wav,0,False,414,3,0.213129,-98.981706
Sarah,51,1,2025-01-10T15:55:01.422Z,male_vraiment_flat_47.wav,0,False,414,4,0.284172,-117.392555
Sarah,51,1,2025-01-10T15:55:01.422Z,male_vraiment_flat_47.wav,0,False,414,5,0.355215,-7.362816
Sarah,51,1,2025-01-10T15:55:01.422Z,male_vraiment_flat_47.wav,0,False,414,6,0.426259,149.963589
Sarah,51,1,2025-01-10T15:55:01.422Z,male_vraiment_flat_175.wav,1,True,414,0,0.0,-48.933192
Sarah,51,1,2025-01-10T15:55:01.422Z,male_vraiment_flat_175.wav,1,True,414,1,0.071043,23.459372
Sarah,51,1,2025-01-10T15:55:01.422Z,male_vraiment_flat_175.wav,1,True,414,2,0.142086,-82.94456
Sarah,51,1,2025-01-10T15:55:01.422Z,male_vraiment_flat_175.wav,1,True,414,3,0.213129,-41.749231
Sarah,51,1,2025-01-10T15:55:01.422Z,male_vraiment_flat_175.wav,1,True,414,4,0.284172,4.976289
Sarah,51,1,2025-01-10T15:55:01.422Z,male_vraiment_flat_175.wav,1,True,414,5,0.355215,52.438424
Sarah,51,1,2025-01-10T15:55:01.422Z,male_vraiment_flat_175.wav,1,True,414,6,0.426259,-117.325248
Sarah,52,1,2025-01-10T15:55:01.422Z,male_vraiment_flat_60.wav,0,False,1077,0,0.0,-89.296237
Sarah,52,1,2025-01-10T15:55:01.422Z,male_vraiment_flat_60.wav,0,False,1077,1,0.071043,0.647875
Sarah,52,1,2025-01-10T15:55:01.422Z,male_vraiment_flat_60.wav,0,False,1077,2,0.142086,-124.228045
